buoy,date,speed,direction,code
울산,2016-05-17 02,5.1,276,W
울산,2016-05-17 03,5.2,276,W
울산,2016-05-17 03,5.2,283,WNW
울산,2016-05-17 04,4.9,288,WNW
울산,2016-05-17 04,5.1,283,WNW
울산,2016-05-17 05,4.3,274,W
울산,2016-05-17 05,4.9,283,WNW
울산,2016-05-17 06,5.3,286,WNW
울산,2016-05-17 06,5.4,290,WNW
울산,2016-05-17 07,4.2,267,W
울산,2016-05-17 07,5,280,W
울산,2016-05-17 08,4,280,W
울산,2016-05-17 08,4.7,296,WNW
울산,2016-05-17 09,4.6,284,WNW
울산,2016-05-17 09,5.1,290,WNW
울산,2016-05-17 10,3.4,287,WNW
울산,2016-05-17 10,4.1,286,WNW
울산,2016-05-17 11,1.7,282,WNW
울산,2016-05-17 11,2.8,288,WNW
울산,2016-05-17 12,0.8,249,WSW
울산,2016-05-17 12,1.6,283,WNW
울산,2016-05-17 13,0.2,212,SSW
울산,2016-05-17 13,0.4,181,S
울산,2016-05-17 14,0.7,144,SE
울산,2016-05-17 14,0.8,167,SSE
울산,2016-05-17 15,1.1,117,ESE
울산,2016-05-17 15,2.1,102,ESE
울산,2016-05-17 16,3.1,107,ESE
울산,2016-05-17 16,4,117,ESE
울산,2016-05-17 17,3.4,129,SE
울산,2016-05-17 17,3.8,124,SE
울산,2016-05-17 18,3.1,141,SE
울산,2016-05-17 18,3.1,150,SSE
울산,2016-05-17 19,2.4,181,S
울산,2016-05-17 19,2.9,166,SSE
울산,2016-05-17 20,2.1,206,SSW
울산,2016-05-17 20,2.5,193,SSW
울산,2016-05-17 21,2.6,205,SSW
울산,2016-05-17 21,2.7,202,SSW
울산,2016-05-17 22,1.9,219,SW
울산,2016-05-17 22,2.5,215,SW
울산,2016-05-17 23,1.7,236,SW
울산,2016-05-17 23,1.7,249,WSW
울산,2016-05-18 00,1.4,218,SW
울산,2016-05-18 00,1.5,229,SW
울산,2016-05-18 01,0.6,264,W
울산,2016-05-18 01,1.1,246,WSW
울산,2016-05-18 02,0.3,205,SSW
울산,2016-05-18 02,1.5,249,WSW
울산,2016-05-18 03,0.5,171,S
울산,2016-05-18 03,1.8,192,SSW
울산,2016-05-18 04,2.7,184,S
울산,2016-05-18 04,3.6,183,S
울산,2016-05-18 05,4.3,190,S
울산,2016-05-18 05,4.5,195,SSW
울산,2016-05-18 06,2.8,185,S
울산,2016-05-18 06,4.3,201,SSW
울산,2016-05-18 07,2.9,194,SSW
울산,2016-05-18 07,3.4,200,SSW
울산,2016-05-18 08,3.3,205,SSW
울산,2016-05-18 08,3.8,200,SSW
울산,2016-05-18 09,2.4,231,SW
울산,2016-05-18 09,3.2,212,SSW
울산,2016-05-18 10,2.1,240,WSW
울산,2016-05-18 10,2.8,229,SW
울산,2016-05-18 11,1.5,205,SSW
울산,2016-05-18 11,1.8,226,SW
울산,2016-05-18 12,1.8,131,SE
울산,2016-05-18 12,1.8,156,SSE
울산,2016-05-18 13,1.5,146,SE
울산,2016-05-18 13,2.5,147,SSE
울산,2016-05-18 14,1.3,149,SSE
울산,2016-05-18 14,2.2,122,ESE
울산,2016-05-18 15,2.6,117,ESE
울산,2016-05-18 15,2.6,124,SE
울산,2016-05-18 16,2.7,107,ESE
울산,2016-05-18 16,2.9,102,ESE
울산,2016-05-18 17,2,83,E
울산,2016-05-18 17,2.4,95,E
울산,2016-05-18 18,1.7,67,ENE
울산,2016-05-18 18,1.8,60,ENE
울산,2016-05-18 19,2,105,ESE
울산,2016-05-18 19,2.2,83,E
울산,2016-05-18 20,2.6,61,ENE
울산,2016-05-18 20,2.6,76,ENE
울산,2016-05-18 21,1.9,76,ENE
울산,2016-05-18 21,2.4,78,ENE
울산,2016-05-18 22,2.7,84,E
울산,2016-05-18 22,2.8,87,E
울산,2016-05-18 23,2.1,80,E
울산,2016-05-18 23,3.2,85,E
울산,2016-05-19 00,1.1,97,E
울산,2016-05-19 00,2.2,86,E
울산,2016-05-19 01,1.8,59,ENE
울산,2016-05-19 01,2.1,24,NNE
울산,2016-05-19 02,2.4,54,NE
울산,2016-05-19 02,2.6,45,NE
울산,2016-05-19 03,2.6,44,NE
울산,2016-05-19 03,2.8,48,NE
울산,2016-05-19 04,2.1,72,ENE
울산,2016-05-19 04,2.8,48,NE
울산,2016-05-19 05,2.3,79,E
울산,2016-05-19 05,2.4,29,NNE
울산,2016-05-19 06,2.3,75,ENE
울산,2016-05-19 06,2.3,81,E
울산,2016-05-19 07,2.2,115,ESE
울산,2016-05-19 07,2.5,73,ENE
울산,2016-05-19 08,2.3,46,NE
울산,2016-05-19 08,2.3,71,ENE
울산,2016-05-19 09,1.3,87,E
울산,2016-05-19 09,1.4,113,ESE
울산,2016-05-19 10,1.6,85,E
울산,2016-05-19 10,1.8,73,ENE
울산,2016-05-19 11,1.1,89,E
울산,2016-05-19 11,1.5,80,E
울산,2016-05-19 12,0.4,50,NE
울산,2016-05-19 12,0.8,73,ENE
울산,2016-05-19 13,1.4,43,NE
울산,2016-05-19 13,1.9,76,ENE
울산,2016-05-19 14,1.8,105,ESE
울산,2016-05-19 14,2.5,88,E
울산,2016-05-19 15,1.3,90,E
울산,2016-05-19 15,2.2,127,SE
울산,2016-05-19 16,2,93,E
울산,2016-05-19 16,2.2,83,E
울산,2016-05-19 17,2.9,97,E
울산,2016-05-19 17,3.3,105,ESE
울산,2016-05-19 18,3.2,103,ESE
울산,2016-05-19 18,3.3,92,E
울산,2016-05-19 19,3.8,113,ESE
울산,2016-05-19 19,4.4,120,ESE
울산,2016-05-19 20,3.7,116,ESE
울산,2016-05-19 20,4.2,117,ESE
울산,2016-05-19 21,3,97,E
울산,2016-05-19 21,3.8,84,E
울산,2016-05-19 22,3.4,104,ESE
울산,2016-05-19 22,4.2,98,E
울산,2016-05-19 23,2,101,E
울산,2016-05-19 23,2.9,95,E
울산,2016-05-20 00,1.7,72,ENE
울산,2016-05-20 00,1.9,90,E
울산,2016-05-20 01,0.8,26,NNE
울산,2016-05-20 01,1.3,89,E
울산,2016-05-20 02,0.8,25,NNE
울산,2016-05-20 02,2.3,22,NNE
울산,2016-05-20 03,3,354,N
울산,2016-05-20 03,3.2,331,NNW
울산,2016-05-20 04,3.3,23,NNE
울산,2016-05-20 04,3.7,24,NNE
울산,2016-05-20 05,4.5,23,NNE
울산,2016-05-20 05,4.8,17,NNE
울산,2016-05-20 06,5.2,17,NNE
울산,2016-05-20 06,5.6,40,NE
울산,2016-05-20 07,3.9,45,NE
울산,2016-05-20 07,5.1,31,NNE
울산,2016-05-20 08,3,75,ENE
울산,2016-05-20 08,3.6,45,NE
울산,2016-05-20 09,4.2,53,NE
울산,2016-05-20 09,4.4,54,NE
울산,2016-05-20 10,2.7,31,NNE
울산,2016-05-20 10,3.3,42,NE
울산,2016-05-20 11,3.5,39,NE
울산,2016-05-20 11,4.3,81,E
울산,2016-05-20 12,2.2,27,NNE
울산,2016-05-20 12,3.5,87,E
울산,2016-05-20 13,1.7,237,WSW
울산,2016-05-20 13,3.5,69,ENE
울산,2016-05-20 14,3.6,62,ENE
울산,2016-05-20 14,3.7,81,E
울산,2016-05-20 15,4.1,68,ENE
울산,2016-05-20 15,4.8,58,ENE
울산,2016-05-20 16,6.3,51,NE
울산,2016-05-20 16,6.6,52,NE
울산,2016-05-20 17,6.5,58,ENE
울산,2016-05-20 17,7.3,56,NE
울산,2016-05-20 18,7.7,53,NE
울산,2016-05-20 18,8.4,53,NE
울산,2016-05-20 19,8.3,58,ENE
울산,2016-05-20 19,8.6,43,NE
울산,2016-05-20 20,7.5,66,ENE
울산,2016-05-20 20,8.4,34,NE
울산,2016-05-20 21,6.2,67,ENE
울산,2016-05-20 21,6.7,86,E
울산,2016-05-20 22,6,50,NE
울산,2016-05-20 22,6.3,56,NE
울산,2016-05-20 23,6,25,NNE
울산,2016-05-20 23,6.2,32,NNE
울산,2016-05-21 00,6.6,21,NNE
울산,2016-05-21 00,7.2,25,NNE
울산,2016-05-21 01,7,33,NNE
울산,2016-05-21 01,7.4,26,NNE
울산,2016-05-21 02,7,21,NNE
울산,2016-05-21 02,7.6,20,NNE
울산,2016-05-21 03,7.3,19,NNE
울산,2016-05-21 03,7.4,30,NNE
울산,2016-05-21 04,7.1,27,NNE
울산,2016-05-21 04,7.4,40,NE
울산,2016-05-21 05,7.6,43,NE
울산,2016-05-21 05,8,44,NE
울산,2016-05-21 06,8,29,NNE
울산,2016-05-21 06,8,53,NE
울산,2016-05-21 07,7,43,NE
울산,2016-05-21 07,7.8,32,NNE
울산,2016-05-21 08,6.5,51,NE
울산,2016-05-21 08,6.9,44,NE
울산,2016-05-21 09,7.3,45,NE
울산,2016-05-21 09,7.3,57,ENE
울산,2016-05-21 10,6.2,70,ENE
울산,2016-05-21 10,6.6,77,ENE
울산,2016-05-21 11,6.4,51,NE
울산,2016-05-21 11,6.5,54,NE
울산,2016-05-21 12,5.1,53,NE
울산,2016-05-21 12,5.5,55,NE
울산,2016-05-21 13,5.9,48,NE
울산,2016-05-21 13,6,56,NE
울산,2016-05-21 14,6.3,48,NE
울산,2016-05-21 14,7.1,46,NE
울산,2016-05-21 15,7.9,46,NE
울산,2016-05-21 15,8.1,61,ENE
울산,2016-05-21 16,8,55,NE
울산,2016-05-21 16,8.2,54,NE
울산,2016-05-21 17,7.3,49,NE
울산,2016-05-21 17,7.5,57,ENE
울산,2016-05-21 18,7.5,51,NE
울산,2016-05-21 18,7.7,48,NE
울산,2016-05-21 19,6.4,61,ENE
울산,2016-05-21 19,6.6,43,NE
울산,2016-05-21 20,6.4,68,ENE
울산,2016-05-21 20,6.7,60,ENE
울산,2016-05-21 21,5.6,80,E
울산,2016-05-21 21,6.1,64,ENE
울산,2016-05-21 22,5.6,48,NE
울산,2016-05-21 22,5.6,57,ENE
울산,2016-05-21 23,5.1,54,NE
울산,2016-05-21 23,5.3,66,ENE
울산,2016-05-22 00,5.2,42,NE
울산,2016-05-22 00,5.5,56,NE
울산,2016-05-22 01,4.1,65,ENE
울산,2016-05-22 01,4.9,45,NE
울산,2016-05-22 02,4.5,45,NE
울산,2016-05-22 02,5.4,46,NE
울산,2016-05-22 03,5.1,36,NE
울산,2016-05-22 03,5.2,70,ENE
울산,2016-05-22 04,5.9,49,NE
울산,2016-05-22 04,6.5,45,NE
울산,2016-05-22 05,7,46,NE
울산,2016-05-22 05,7.3,40,NE
울산,2016-05-22 06,6.2,60,ENE
울산,2016-05-22 06,6.6,59,ENE
울산,2016-05-22 07,5.6,60,ENE
울산,2016-05-22 07,6.3,50,NE
울산,2016-05-22 08,6,38,NE
울산,2016-05-22 08,6.9,45,NE
울산,2016-05-22 09,6.6,65,ENE
울산,2016-05-22 09,6.8,40,NE
울산,2016-05-22 10,6.9,58,ENE
울산,2016-05-22 10,7.2,39,NE
울산,2016-05-22 11,6.6,42,NE
울산,2016-05-22 11,6.6,44,NE
울산,2016-05-22 12,6.1,52,NE
울산,2016-05-22 12,6.4,55,NE
울산,2016-05-22 13,6.2,32,NNE
울산,2016-05-22 13,6.6,54,NE
울산,2016-05-22 14,6.7,56,NE
울산,2016-05-22 14,6.9,70,ENE
울산,2016-05-22 15,7.4,35,NE
울산,2016-05-22 15,7.7,50,NE
울산,2016-05-22 16,7.5,53,NE
울산,2016-05-22 16,7.5,65,ENE
울산,2016-05-22 17,7.2,54,NE
울산,2016-05-22 17,8,52,NE
울산,2016-05-22 18,7.4,68,ENE
울산,2016-05-22 18,8,58,ENE
울산,2016-05-22 19,6.3,75,ENE
울산,2016-05-22 19,7.3,62,ENE
울산,2016-05-22 20,5,58,ENE
울산,2016-05-22 20,6,63,ENE
울산,2016-05-22 21,5.4,62,ENE
울산,2016-05-22 21,5.7,58,ENE
울산,2016-05-22 22,4.4,48,NE
울산,2016-05-22 22,4.7,52,NE
울산,2016-05-22 23,4.5,16,NNE
울산,2016-05-22 23,4.9,35,NE
울산,2016-05-23 00,4.2,39,NE
울산,2016-05-23 00,4.5,35,NE
울산,2016-05-23 01,6.3,14,NNE
울산,2016-05-23 01,6.4,15,NNE
울산,2016-05-23 02,4.8,27,NNE
울산,2016-05-23 02,6.2,27,NNE
울산,2016-05-23 03,6,45,NE
울산,2016-05-23 03,6.5,32,NNE
울산,2016-05-23 04,5.5,43,NE
울산,2016-05-23 04,5.7,54,NE
울산,2016-05-23 05,4.4,50,NE
울산,2016-05-23 05,5,64,ENE
울산,2016-05-23 06,3.9,77,ENE
울산,2016-05-23 06,4.5,49,NE
울산,2016-05-23 07,2.8,88,E
울산,2016-05-23 07,3.3,87,E
울산,2016-05-23 08,2.6,65,ENE
울산,2016-05-23 08,2.6,72,ENE
울산,2016-05-23 09,2.4,68,ENE
울산,2016-05-23 09,2.7,69,ENE
울산,2016-05-23 10,2.9,50,NE
울산,2016-05-23 10,3.2,26,NNE
울산,2016-05-23 11,2.8,36,NE
울산,2016-05-23 11,2.9,33,NNE
울산,2016-05-23 12,2.7,61,ENE
울산,2016-05-23 12,2.9,64,ENE
울산,2016-05-23 13,2.2,75,ENE
울산,2016-05-23 13,2.6,83,E
울산,2016-05-23 14,1.6,79,E
울산,2016-05-23 14,2.3,107,ESE
울산,2016-05-23 15,1.4,116,ESE
울산,2016-05-23 15,1.8,116,ESE
울산,2016-05-23 16,2.4,146,SE
울산,2016-05-23 16,3.1,172,S
울산,2016-05-23 17,3.2,168,SSE
울산,2016-05-23 17,3.3,164,SSE
울산,2016-05-23 18,3.6,179,S
울산,2016-05-23 18,3.8,183,S
울산,2016-05-23 19,4.3,186,S
울산,2016-05-23 19,4.5,183,S
울산,2016-05-23 20,3.7,184,S
울산,2016-05-23 20,4,181,S
울산,2016-05-23 21,3.2,187,S
울산,2016-05-23 21,4.6,202,SSW
울산,2016-05-23 22,4.3,185,S
울산,2016-05-23 22,4.6,205,SSW
울산,2016-05-23 23,3.9,210,SSW
울산,2016-05-23 23,4.8,213,SSW
울산,2016-05-24 00,4.9,224,SW
울산,2016-05-24 00,4.9,234,SW
울산,2016-05-24 01,4.6,247,WSW
울산,2016-05-24 01,5,242,WSW
울산,2016-05-24 02,5.1,236,SW
울산,2016-05-24 02,5.3,219,SW
울산,2016-05-24 03,4.7,217,SW
울산,2016-05-24 03,5.1,208,SSW
울산,2016-05-24 04,4.9,211,SSW
울산,2016-05-24 05,4.8,202,SSW
울산,2016-05-24 05,5.4,208,SSW
울산,2016-05-24 06,4.4,197,SSW
울산,2016-05-24 06,4.6,204,SSW
울산,2016-05-24 07,5.5,196,SSW
울산,2016-05-24 07,5.9,189,S
울산,2016-05-24 08,6.8,203,SSW
울산,2016-05-24 08,7.1,184,S
울산,2016-05-24 09,6,171,S
울산,2016-05-24 09,6.3,183,S
울산,2016-05-24 10,5.3,192,SSW
울산,2016-05-24 10,8.5,229,SW
울산,2016-05-24 11,8.6,217,SW
울산,2016-05-24 11,9.4,209,SSW
울산,2016-05-24 12,6.2,215,SW
울산,2016-05-24 12,8.2,205,SSW
울산,2016-05-24 13,5.3,198,SSW
울산,2016-05-24 13,6.2,194,SSW
울산,2016-05-24 14,5.5,199,SSW
울산,2016-05-24 14,9.4,214,SW
울산,2016-05-24 15,7.6,212,SSW
울산,2016-05-24 15,8.3,215,SW
울산,2016-05-24 16,7,219,SW
울산,2016-05-24 16,8.3,202,SSW
울산,2016-05-24 17,8.3,213,SSW
울산,2016-05-24 17,8.5,199,SSW
울산,2016-05-24 18,8.1,206,SSW
울산,2016-05-24 18,8.4,220,SW
울산,2016-05-24 19,8.3,230,SW
울산,2016-05-24 19,8.7,235,SW
울산,2016-05-24 20,8.8,238,WSW
울산,2016-05-24 20,9.8,247,WSW
울산,2016-05-24 21,8.4,246,WSW
울산,2016-05-24 21,8.5,245,WSW
울산,2016-05-24 22,6.5,244,WSW
울산,2016-05-24 22,8.1,241,WSW
울산,2016-05-24 23,5.8,257,WSW
울산,2016-05-24 23,6,264,W
울산,2016-05-25 00,5,270,W
울산,2016-05-25 00,6.1,267,W
울산,2016-05-25 01,3.6,268,W
울산,2016-05-25 01,3.8,269,W
울산,2016-05-25 02,2,291,WNW
울산,2016-05-25 02,3.1,296,WNW
울산,2016-05-25 03,1.5,273,W
울산,2016-05-25 03,1.6,278,W
울산,2016-05-25 04,1.2,278,W
울산,2016-05-25 04,1.6,288,WNW
울산,2016-05-25 05,1.1,278,W
울산,2016-05-25 05,1.3,275,W
울산,2016-05-25 06,1.3,272,W
울산,2016-05-25 06,1.4,271,W
울산,2016-05-25 07,0.4,278,W
울산,2016-05-25 07,0.5,296,WNW
울산,2016-05-25 08,0.2,279,W
울산,2016-05-25 08,0.7,249,WSW
울산,2016-05-25 09,0,238,WSW
울산,2016-05-25 09,1.3,183,S
울산,2016-05-25 10,1.6,192,SSW
울산,2016-05-25 10,1.6,216,SW
울산,2016-05-25 11,2.2,205,SSW
울산,2016-05-25 11,2.6,221,SW
울산,2016-05-25 12,2.7,228,SW
울산,2016-05-25 12,2.9,232,SW
울산,2016-05-25 13,3.8,218,SW
울산,2016-05-25 13,3.9,215,SW
울산,2016-05-25 14,3.5,222,SW
울산,2016-05-25 14,4.3,206,SSW
울산,2016-05-25 15,3.9,229,SW
울산,2016-05-25 15,4.1,224,SW
울산,2016-05-25 16,5.5,214,SW
울산,2016-05-25 16,5.5,218,SW
울산,2016-05-25 17,5.2,216,SW
울산,2016-05-25 17,6,205,SSW
울산,2016-05-25 18,4.6,204,SSW
울산,2016-05-25 18,6.3,189,S
울산,2016-05-25 19,5.9,231,SW
울산,2016-05-25 19,6.4,206,SSW
울산,2016-05-25 20,5.6,244,WSW
울산,2016-05-25 20,5.9,219,SW
울산,2016-05-25 21,4.9,219,SW
울산,2016-05-25 21,6,237,WSW
울산,2016-05-25 22,4.6,217,SW
울산,2016-05-25 22,4.7,218,SW
울산,2016-05-25 23,4.8,211,SSW
울산,2016-05-25 23,5.1,209,SSW
울산,2016-05-26 00,5.8,214,SW
울산,2016-05-26 00,6,208,SSW
울산,2016-05-26 01,5.5,226,SW
울산,2016-05-26 01,5.7,229,SW
울산,2016-05-26 02,4.5,226,SW
울산,2016-05-26 02,4.6,213,SSW
울산,2016-05-26 03,3.1,235,SW
울산,2016-05-26 03,3.3,216,SW
울산,2016-05-26 04,3.1,218,SW
울산,2016-05-26 04,3.9,223,SW
울산,2016-05-26 05,2.9,213,SSW
울산,2016-05-26 05,3.1,222,SW
울산,2016-05-26 06,3.8,248,WSW
울산,2016-05-26 06,3.9,276,W
울산,2016-05-26 07,2.6,284,WNW
울산,2016-05-26 07,3.5,267,W
울산,2016-05-26 08,1.6,274,W
울산,2016-05-26 08,2.5,291,WNW
울산,2016-05-26 09,0.7,232,SW
울산,2016-05-26 09,1.3,251,WSW
울산,2016-05-26 10,0.7,253,WSW
울산,2016-05-26 10,1.7,220,SW
울산,2016-05-26 11,1.9,273,W
울산,2016-05-26 11,2.1,264,W
울산,2016-05-26 12,1.7,214,SW
울산,2016-05-26 12,1.8,262,W
울산,2016-05-26 13,2,240,WSW
울산,2016-05-26 13,2.2,244,WSW
울산,2016-05-26 14,2.2,224,SW
울산,2016-05-26 14,2.6,226,SW
울산,2016-05-26 15,3.4,207,SSW
울산,2016-05-26 15,3.6,215,SW
울산,2016-05-26 16,3.1,194,SSW
울산,2016-05-26 16,3.2,208,SSW
울산,2016-05-26 17,3.6,222,SW
울산,2016-05-26 17,3.9,212,SSW
울산,2016-05-26 18,3,210,SSW
울산,2016-05-26 18,3.4,217,SW
울산,2016-05-26 19,3.6,221,SW
울산,2016-05-26 19,3.7,234,SW
울산,2016-05-26 20,3.5,233,SW
울산,2016-05-26 20,3.8,241,WSW
울산,2016-05-26 21,4.2,234,SW
울산,2016-05-26 21,4.4,218,SW
울산,2016-05-26 22,4.1,235,SW
울산,2016-05-26 22,4.7,223,SW
울산,2016-05-26 23,5,238,WSW
울산,2016-05-26 23,5.4,247,WSW
울산,2016-05-27 00,5.1,285,WNW
울산,2016-05-27 00,5.3,264,W
울산,2016-05-27 01,2.6,338,NNW
울산,2016-05-27 01,4.1,298,WNW
울산,2016-05-27 02,1.5,332,NNW
울산,2016-05-27 02,2.8,332,NNW
울산,2016-05-27 03,2.2,327,NNW
울산,2016-05-27 03,2.3,346,NNW
울산,2016-05-27 04,2.4,352,N
울산,2016-05-27 04,2.9,337,NNW
울산,2016-05-27 05,1.6,341,NNW
울산,2016-05-27 05,2.2,335,NNW
울산,2016-05-27 06,1.9,349,N
울산,2016-05-27 06,2.3,338,NNW
울산,2016-05-27 07,2.2,24,NNE
울산,2016-05-27 07,3.3,26,NNE
울산,2016-05-27 08,3.8,29,NNE
울산,2016-05-27 08,4.4,16,NNE
울산,2016-05-27 09,5.4,24,NNE
울산,2016-05-27 09,5.6,15,NNE
울산,2016-05-27 10,4.7,32,NNE
울산,2016-05-27 10,5.9,33,NNE
울산,2016-05-27 11,4.7,45,NE
울산,2016-05-27 11,5.1,40,NE
울산,2016-05-27 12,5.1,44,NE
울산,2016-05-27 12,6.3,55,NE
울산,2016-05-27 13,5.3,62,ENE
울산,2016-05-27 13,6,62,ENE
울산,2016-05-27 14,4.3,72,ENE
울산,2016-05-27 14,4.5,65,ENE
울산,2016-05-27 15,4.1,69,ENE
울산,2016-05-27 15,4.5,69,ENE
울산,2016-05-27 16,3.1,75,ENE
울산,2016-05-27 16,3.5,85,E
울산,2016-05-27 17,2.8,106,ESE
울산,2016-05-27 17,3.2,100,E
울산,2016-05-27 18,1.5,119,ESE
울산,2016-05-27 18,2,127,SE
울산,2016-05-27 19,0,142,SE
울산,2016-05-27 19,0.2,193,SSW
울산,2016-05-27 20,0.5,271,W
울산,2016-05-27 20,1.1,294,WNW
울산,2016-05-27 21,1.2,274,W
울산,2016-05-27 21,1.6,279,W
울산,2016-05-27 22,0.9,284,WNW
울산,2016-05-27 22,1.2,274,W
울산,2016-05-27 23,1.7,266,W
울산,2016-05-27 23,1.9,252,WSW
울산,2016-05-28 00,1.5,195,SSW
울산,2016-05-28 00,1.7,218,SW
울산,2016-05-28 01,2,202,SSW
울산,2016-05-28 01,2.6,228,SW
울산,2016-05-28 02,2.3,196,SSW
울산,2016-05-28 02,2.6,220,SW
울산,2016-05-28 03,3.7,222,SW
울산,2016-05-28 03,4,227,SW
울산,2016-05-28 04,3,231,SW
울산,2016-05-28 04,4.7,204,SSW
울산,2016-05-28 05,4.4,209,SSW
울산,2016-05-28 05,5.9,218,SW
울산,2016-05-28 06,6,230,SW
울산,2016-05-28 06,6.1,245,WSW
울산,2016-05-28 07,6.7,231,SW
울산,2016-05-28 07,7,236,SW
울산,2016-05-28 08,6.6,253,WSW
울산,2016-05-28 08,6.9,250,WSW
울산,2016-05-28 09,8.3,257,WSW
울산,2016-05-28 10,8.3,235,SW
울산,2016-05-28 10,9.1,250,WSW
울산,2016-05-28 11,8.6,244,WSW
울산,2016-05-28 11,9.1,254,WSW
울산,2016-05-28 12,7.9,239,WSW
울산,2016-05-28 12,8.5,236,SW
울산,2016-05-28 13,7.3,235,SW
울산,2016-05-28 13,7.3,245,WSW
울산,2016-05-28 14,6.1,256,WSW
울산,2016-05-28 14,6.4,243,WSW
울산,2016-05-28 15,6.2,252,WSW
울산,2016-05-28 15,6.3,259,W
울산,2016-05-28 16,5.3,263,W
울산,2016-05-28 16,6,261,W
울산,2016-05-28 17,4.5,238,WSW
울산,2016-05-28 17,4.8,240,WSW
울산,2016-05-28 18,4.6,241,WSW
울산,2016-05-28 18,5.1,235,SW
울산,2016-05-28 19,4,239,WSW
울산,2016-05-28 19,4.3,233,SW
울산,2016-05-28 20,3.3,224,SW
울산,2016-05-28 20,4,212,SSW
울산,2016-05-28 21,3.5,215,SW
울산,2016-05-28 21,3.6,221,SW
울산,2016-05-28 22,2.8,187,S
울산,2016-05-28 22,3.1,223,SW
울산,2016-05-28 23,2.5,224,SW
울산,2016-05-28 23,2.5,225,SW
울산,2016-05-29 00,2.1,209,SSW
울산,2016-05-29 00,2.3,181,S
울산,2016-05-29 01,2.2,198,SSW
울산,2016-05-29 01,2.5,211,SSW
울산,2016-05-29 02,2.2,185,S
울산,2016-05-29 02,3.3,189,S
울산,2016-05-29 03,2.8,182,S
울산,2016-05-29 03,2.8,187,S
울산,2016-05-29 04,2.3,197,SSW
울산,2016-05-29 04,2.8,238,WSW
울산,2016-05-29 05,2.1,198,SSW
울산,2016-05-29 05,2.7,233,SW
울산,2016-05-29 06,1.6,206,SSW
울산,2016-05-29 06,2.3,193,SSW
울산,2016-05-29 07,2.5,188,S
울산,2016-05-29 07,2.6,209,SSW
울산,2016-05-29 08,3,233,SW
울산,2016-05-29 08,3.2,254,WSW
울산,2016-05-29 09,2.5,267,W
울산,2016-05-29 09,2.9,295,WNW
울산,2016-05-29 10,3.2,276,W
울산,2016-05-29 10,3.3,255,WSW
울산,2016-05-29 11,1.4,249,WSW
울산,2016-05-29 11,2.3,247,WSW
울산,2016-05-29 12,2.6,220,SW
울산,2016-05-29 12,3.2,217,SW
울산,2016-05-29 13,3.3,206,SSW
울산,2016-05-29 13,3.4,216,SW
울산,2016-05-29 14,4,221,SW
울산,2016-05-29 14,4.2,220,SW
울산,2016-05-29 15,4.1,214,SW
울산,2016-05-29 15,4.3,220,SW
울산,2016-05-29 16,3.6,222,SW
울산,2016-05-29 16,4.3,210,SSW
울산,2016-05-29 17,3.6,225,SW
울산,2016-05-29 17,3.7,217,SW
울산,2016-05-29 18,3.4,236,SW
울산,2016-05-29 18,3.7,215,SW
울산,2016-05-29 19,4.2,243,WSW
울산,2016-05-29 19,5.3,249,WSW
울산,2016-05-29 20,5.3,244,WSW
울산,2016-05-29 20,5.4,232,SW
울산,2016-05-29 21,6.2,240,WSW
울산,2016-05-29 21,6.3,245,WSW
울산,2016-05-29 22,6.5,235,SW
울산,2016-05-29 22,6.6,239,WSW
울산,2016-05-29 23,6.8,238,WSW
울산,2016-05-29 23,6.9,259,W
울산,2016-05-30 00,6.4,250,WSW
울산,2016-05-30 00,7,255,WSW
울산,2016-05-30 01,4.9,267,W
울산,2016-05-30 01,5.4,266,W
울산,2016-05-30 02,3.4,268,W
울산,2016-05-30 02,4.3,277,W
울산,2016-05-30 03,2.3,319,NW
울산,2016-05-30 03,3.2,291,WNW
울산,2016-05-30 04,1.7,335,NNW
울산,2016-05-30 04,2.1,17,NNE
울산,2016-05-30 05,4.2,6,N
울산,2016-05-30 05,4.4,8,N
울산,2016-05-30 06,3.3,360,N
울산,2016-05-30 06,4.6,29,NNE
울산,2016-05-30 07,5,59,ENE
울산,2016-05-30 07,5.1,30,NNE
울산,2016-05-30 08,4.7,38,NE
울산,2016-05-30 08,5.2,68,ENE
울산,2016-05-30 09,4,61,ENE
울산,2016-05-30 09,4.5,59,ENE
울산,2016-05-30 10,5.2,45,NE
울산,2016-05-30 10,5.7,53,NE
울산,2016-05-30 11,5.5,55,NE
울산,2016-05-30 11,6.2,48,NE
울산,2016-05-30 12,4,58,ENE
울산,2016-05-30 12,4.8,56,NE
울산,2016-05-30 13,3.3,51,NE
울산,2016-05-30 13,3.8,41,NE
울산,2016-05-30 14,3.9,56,NE
울산,2016-05-30 14,4.7,68,ENE
울산,2016-05-30 15,4.9,99,E
울산,2016-05-30 15,5,88,E
울산,2016-05-30 16,1.3,71,ENE
울산,2016-05-30 16,2.5,89,E
울산,2016-05-30 17,0.2,113,ESE
울산,2016-05-30 17,0.9,84,E
울산,2016-05-30 18,0,140,SE
울산,2016-05-30 18,1,153,SSE
울산,2016-05-30 19,1.3,175,S
울산,2016-05-30 19,1.7,129,SE
울산,2016-05-30 20,2.2,184,S
울산,2016-05-30 20,2.3,185,S
울산,2016-05-30 21,2.1,183,S
울산,2016-05-30 21,3.6,186,S
울산,2016-05-30 22,3.7,181,S
